Start time UTC,End time UTC,Wind Turbine (MWh/h)
2023/4/4 20:00,2023/4/4 21:00,513
2023/4/4 21:00,2023/4/4 22:00,612
2023/4/4 22:00,2023/4/4 23:00,609
2023/4/4 23:00,2023/4/5 0:00,489
2023/4/5 0:00,2023/4/5 1:00,428
2023/4/5 1:00,2023/4/5 2:00,425
2023/4/5 2:00,2023/4/5 3:00,476
2023/4/5 3:00,2023/4/5 4:00,529
2023/4/5 4:00,2023/4/5 5:00,645
2023/4/5 5:00,2023/4/5 6:00,719
2023/4/5 6:00,2023/4/5 7:00,596
2023/4/5 7:00,2023/4/5 8:00,336
2023/4/5 8:00,2023/4/5 9:00,325
2023/4/5 9:00,2023/4/5 10:00,336
2023/4/5 10:00,2023/4/5 11:00,368
2023/4/5 11:00,2023/4/5 12:00,424
2023/4/5 12:00,2023/4/5 13:00,409
2023/4/5 13:00,2023/4/5 14:00,401
2023/4/5 14:00,2023/4/5 15:00,388
2023/4/5 15:00,2023/4/5 16:00,402
2023/4/5 16:00,2023/4/5 17:00,486
2023/4/5 17:00,2023/4/5 18:00,787
2023/4/5 18:00,2023/4/5 19:00,1400
2023/4/5 19:00,2023/4/5 20:00,1953
2023/4/5 20:00,2023/4/5 21:00,2179
2023/4/5 21:00,2023/4/5 22:00,2054
2023/4/5 22:00,2023/4/5 23:00,1757
2023/4/5 23:00,2023/4/6 0:00,1672
2023/4/6 0:00,2023/4/6 1:00,1595
2023/4/6 1:00,2023/4/6 2:00,1394
2023/4/6 2:00,2023/4/6 3:00,1118
2023/4/6 3:00,2023/4/6 4:00,926
2023/4/6 4:00,2023/4/6 5:00,828
2023/4/6 5:00,2023/4/6 6:00,791
2023/4/6 6:00,2023/4/6 7:00,664
2023/4/6 7:00,2023/4/6 8:00,323
2023/4/6 8:00,2023/4/6 9:00,401
2023/4/6 9:00,2023/4/6 10:00,597
2023/4/6 10:00,2023/4/6 11:00,668
2023/4/6 11:00,2023/4/6 12:00,636
2023/4/6 12:00,2023/4/6 13:00,565
2023/4/6 13:00,2023/4/6 14:00,533
2023/4/6 14:00,2023/4/6 15:00,580
2023/4/6 15:00,2023/4/6 16:00,756
2023/4/6 16:00,2023/4/6 17:00,1169
2023/4/6 17:00,2023/4/6 18:00,2012
2023/4/6 18:00,2023/4/6 19:00,3024
2023/4/6 19:00,2023/4/6 20:00,3725
2023/4/6 20:00,2023/4/6 21:00,4222
2023/4/6 21:00,2023/4/6 22:00,4147
2023/4/6 22:00,2023/4/6 23:00,3943
2023/4/6 23:00,2023/4/7 0:00,3801
2023/4/7 0:00,2023/4/7 1:00,3745
2023/4/7 1:00,2023/4/7 2:00,3637
2023/4/7 2:00,2023/4/7 3:00,3538
2023/4/7 3:00,2023/4/7 4:00,3250
2023/4/7 4:00,2023/4/7 5:00,2806
2023/4/7 5:00,2023/4/7 6:00,1929
2023/4/7 6:00,2023/4/7 7:00,889
2023/4/7 7:00,2023/4/7 8:00,498
2023/4/7 8:00,2023/4/7 9:00,611
2023/4/7 9:00,2023/4/7 10:00,958
2023/4/7 10:00,2023/4/7 11:00,1159
2023/4/7 11:00,2023/4/7 12:00,1263
2023/4/7 12:00,2023/4/7 13:00,1323
2023/4/7 13:00,2023/4/7 14:00,1160
2023/4/7 14:00,2023/4/7 15:00,1141
2023/4/7 15:00,2023/4/7 16:00,1301
2023/4/7 16:00,2023/4/7 17:00,1313
2023/4/7 17:00,2023/4/7 18:00,1428
2023/4/7 18:00,2023/4/7 19:00,1457
2023/4/7 19:00,2023/4/7 20:00,1507
2023/4/7 20:00,2023/4/7 21:00,1579
2023/4/7 21:00,2023/4/7 22:00,1520
2023/4/7 22:00,2023/4/7 23:00,1441
2023/4/7 23:00,2023/4/8 0:00,1152
2023/4/8 0:00,2023/4/8 1:00,1067
2023/4/8 1:00,2023/4/8 2:00,867
2023/4/8 2:00,2023/4/8 3:00,693
2023/4/8 3:00,2023/4/8 4:00,620
2023/4/8 4:00,2023/4/8 5:00,537
2023/4/8 5:00,2023/4/8 6:00,672
2023/4/8 6:00,2023/4/8 7:00,586
2023/4/8 7:00,2023/4/8 8:00,330
2023/4/8 8:00,2023/4/8 9:00,290
2023/4/8 9:00,2023/4/8 10:00,297
2023/4/8 10:00,2023/4/8 11:00,274
2023/4/8 11:00,2023/4/8 12:00,281
2023/4/8 12:00,2023/4/8 13:00,290
2023/4/8 13:00,2023/4/8 14:00,291
2023/4/8 14:00,2023/4/8 15:00,238
2023/4/8 15:00,2023/4/8 16:00,191
2023/4/8 16:00,2023/4/8 17:00,192
2023/4/8 17:00,2023/4/8 18:00,320
2023/4/8 18:00,2023/4/8 19:00,419
2023/4/8 19:00,2023/4/8 20:00,486
2023/4/8 20:00,2023/4/8 21:00,532
2023/4/8 21:00,2023/4/8 22:00,580
2023/4/8 22:00,2023/4/8 23:00,612
2023/4/8 23:00,2023/4/9 0:00,651
2023/4/9 0:00,2023/4/9 1:00,740
2023/4/9 1:00,2023/4/9 2:00,803
2023/4/9 2:00,2023/4/9 3:00,951
2023/4/9 3:00,2023/4/9 4:00,1020
2023/4/9 4:00,2023/4/9 5:00,1046
2023/4/9 5:00,2023/4/9 6:00,838
2023/4/9 6:00,2023/4/9 7:00,413
2023/4/9 7:00,2023/4/9 8:00,136
2023/4/9 8:00,2023/4/9 9:00,138
2023/4/9 9:00,2023/4/9 10:00,262
2023/4/9 10:00,2023/4/9 11:00,332
2023/4/9 11:00,2023/4/9 12:00,370
2023/4/9 12:00,2023/4/9 13:00,372
2023/4/9 13:00,2023/4/9 14:00,404
2023/4/9 14:00,2023/4/9 15:00,432
2023/4/9 15:00,2023/4/9 16:00,435
2023/4/9 16:00,2023/4/9 17:00,531
2023/4/9 17:00,2023/4/9 18:00,980
2023/4/9 18:00,2023/4/9 19:00,1604
2023/4/9 19:00,2023/4/9 20:00,2125
2023/4/9 20:00,2023/4/9 21:00,2301
2023/4/9 21:00,2023/4/9 22:00,2295
2023/4/9 22:00,2023/4/9 23:00,2171
2023/4/9 23:00,2023/4/10 0:00,1954
2023/4/10 0:00,2023/4/10 1:00,1809
2023/4/10 1:00,2023/4/10 2:00,1688
2023/4/10 2:00,2023/4/10 3:00,1530
2023/4/10 3:00,2023/4/10 4:00,1129
2023/4/10 4:00,2023/4/10 5:00,731
2023/4/10 5:00,2023/4/10 6:00,420
2023/4/10 6:00,2023/4/10 7:00,130
2023/4/10 7:00,2023/4/10 8:00,31
2023/4/10 8:00,2023/4/10 9:00,37
2023/4/10 9:00,2023/4/10 10:00,136
2023/4/10 10:00,2023/4/10 11:00,223
2023/4/10 11:00,2023/4/10 12:00,265
2023/4/10 12:00,2023/4/10 13:00,242
2023/4/10 13:00,2023/4/10 14:00,227
2023/4/10 14:00,2023/4/10 15:00,153
2023/4/10 15:00,2023/4/10 16:00,106
2023/4/10 16:00,2023/4/10 17:00,71
2023/4/10 17:00,2023/4/10 18:00,256
2023/4/10 18:00,2023/4/10 19:00,497
2023/4/10 19:00,2023/4/10 20:00,481
2023/4/10 20:00,2023/4/10 21:00,455
2023/4/10 21:00,2023/4/10 22:00,419
2023/4/10 22:00,2023/4/10 23:00,452
2023/4/10 23:00,2023/4/11 0:00,511
2023/4/11 0:00,2023/4/11 1:00,618
2023/4/11 1:00,2023/4/11 2:00,669
2023/4/11 2:00,2023/4/11 3:00,735
2023/4/11 3:00,2023/4/11 4:00,672
2023/4/11 4:00,2023/4/11 5:00,584
2023/4/11 5:00,2023/4/11 6:00,461
2023/4/11 6:00,2023/4/11 7:00,270
2023/4/11 7:00,2023/4/11 8:00,120
2023/4/11 8:00,2023/4/11 9:00,78
2023/4/11 9:00,2023/4/11 10:00,109
2023/4/11 10:00,2023/4/11 11:00,175
2023/4/11 11:00,2023/4/11 12:00,233
2023/4/11 12:00,2023/4/11 13:00,237
2023/4/11 13:00,2023/4/11 14:00,237
2023/4/11 14:00,2023/4/11 15:00,280
2023/4/11 15:00,2023/4/11 16:00,333
2023/4/11 16:00,2023/4/11 17:00,491
2023/4/11 17:00,2023/4/11 18:00,813
2023/4/11 18:00,2023/4/11 19:00,1237
2023/4/11 19:00,2023/4/11 20:00,1497
2023/4/11 20:00,2023/4/11 21:00,1488
2023/4/11 21:00,2023/4/11 22:00,1338
2023/4/11 22:00,2023/4/11 23:00,1046
2023/4/11 23:00,2023/4/12 0:00,804
2023/4/12 0:00,2023/4/12 1:00,544
2023/4/12 1:00,2023/4/12 2:00,374
2023/4/12 2:00,2023/4/12 3:00,334
2023/4/12 3:00,2023/4/12 4:00,312
2023/4/12 4:00,2023/4/12 5:00,325
2023/4/12 5:00,2023/4/12 6:00,326
2023/4/12 6:00,2023/4/12 7:00,307
2023/4/12 7:00,2023/4/12 8:00,274
2023/4/12 8:00,2023/4/12 9:00,258
2023/4/12 9:00,2023/4/12 10:00,293
2023/4/12 10:00,2023/4/12 11:00,357
2023/4/12 11:00,2023/4/12 12:00,452
2023/4/12 12:00,2023/4/12 13:00,518
2023/4/12 13:00,2023/4/12 14:00,678
2023/4/12 14:00,2023/4/12 15:00,935
2023/4/12 15:00,2023/4/12 16:00,1265
2023/4/12 16:00,2023/4/12 17:00,1850
2023/4/12 17:00,2023/4/12 18:00,2678
2023/4/12 18:00,2023/4/12 19:00,3325
2023/4/12 19:00,2023/4/12 20:00,3592
2023/4/12 20:00,2023/4/12 21:00,3677
2023/4/12 21:00,2023/4/12 22:00,3997
2023/4/12 22:00,2023/4/12 23:00,4052
2023/4/12 23:00,2023/4/13 0:00,4086
2023/4/13 0:00,2023/4/13 1:00,4104
2023/4/13 1:00,2023/4/13 2:00,4379
2023/4/13 2:00,2023/4/13 3:00,4388
2023/4/13 3:00,2023/4/13 4:00,4431
2023/4/13 4:00,2023/4/13 5:00,4253
2023/4/13 5:00,2023/4/13 6:00,3701
2023/4/13 6:00,2023/4/13 7:00,3184
2023/4/13 7:00,2023/4/13 8:00,2929
2023/4/13 8:00,2023/4/13 9:00,2839
2023/4/13 9:00,2023/4/13 10:00,2980
2023/4/13 10:00,2023/4/13 11:00,3175
2023/4/13 11:00,2023/4/13 12:00,3294
2023/4/13 12:00,2023/4/13 13:00,3398
2023/4/13 13:00,2023/4/13 14:00,3451
2023/4/13 14:00,2023/4/13 15:00,3412
2023/4/13 15:00,2023/4/13 16:00,3538
2023/4/13 16:00,2023/4/13 17:00,3624
2023/4/13 17:00,2023/4/13 18:00,3855
2023/4/13 18:00,2023/4/13 19:00,4354
2023/4/13 19:00,2023/4/13 20:00,4556
2023/4/13 20:00,2023/4/13 21:00,4616
2023/4/13 21:00,2023/4/13 22:00,4573
2023/4/13 22:00,2023/4/13 23:00,4443
2023/4/13 23:00,2023/4/14 0:00,4181
2023/4/14 0:00,2023/4/14 1:00,4097
2023/4/14 1:00,2023/4/14 2:00,4090
2023/4/14 2:00,2023/4/14 3:00,4028
2023/4/14 3:00,2023/4/14 4:00,3886
2023/4/14 4:00,2023/4/14 5:00,3343
2023/4/14 5:00,2023/4/14 6:00,2336
2023/4/14 6:00,2023/4/14 7:00,1697
2023/4/14 7:00,2023/4/14 8:00,1608
2023/4/14 8:00,2023/4/14 9:00,1818
2023/4/14 9:00,2023/4/14 10:00,1963
2023/4/14 10:00,2023/4/14 11:00,1962
2023/4/14 11:00,2023/4/14 12:00,1994
2023/4/14 12:00,2023/4/14 13:00,2088
2023/4/14 13:00,2023/4/14 14:00,2207
2023/4/14 14:00,2023/4/14 15:00,2284
2023/4/14 15:00,2023/4/14 16:00,2269
2023/4/14 16:00,2023/4/14 17:00,2168
2023/4/14 17:00,2023/4/14 18:00,2517
2023/4/14 18:00,2023/4/14 19:00,3408
2023/4/14 19:00,2023/4/14 20:00,3933
2023/4/14 20:00,2023/4/14 21:00,4050
2023/4/14 21:00,2023/4/14 22:00,4004
2023/4/14 22:00,2023/4/14 23:00,3752
2023/4/14 23:00,2023/4/15 0:00,3491
2023/4/15 0:00,2023/4/15 1:00,3268
2023/4/15 1:00,2023/4/15 2:00,2950
2023/4/15 2:00,2023/4/15 3:00,2508
2023/4/15 3:00,2023/4/15 4:00,2309
2023/4/15 4:00,2023/4/15 5:00,1849
2023/4/15 5:00,2023/4/15 6:00,955
2023/4/15 6:00,2023/4/15 7:00,332
2023/4/15 7:00,2023/4/15 8:00,252
2023/4/15 8:00,2023/4/15 9:00,532
2023/4/15 9:00,2023/4/15 10:00,724
2023/4/15 10:00,2023/4/15 11:00,650
2023/4/15 11:00,2023/4/15 12:00,442
2023/4/15 12:00,2023/4/15 13:00,315
2023/4/15 13:00,2023/4/15 14:00,252
2023/4/15 14:00,2023/4/15 15:00,238
2023/4/15 15:00,2023/4/15 16:00,246
2023/4/15 16:00,2023/4/15 17:00,332
2023/4/15 17:00,2023/4/15 18:00,553
2023/4/15 18:00,2023/4/15 19:00,865
2023/4/15 19:00,2023/4/15 20:00,1061
2023/4/15 20:00,2023/4/15 21:00,1158
2023/4/15 21:00,2023/4/15 22:00,1260
2023/4/15 22:00,2023/4/15 23:00,1334
2023/4/15 23:00,2023/4/16 0:00,1177
2023/4/16 0:00,2023/4/16 1:00,868
2023/4/16 1:00,2023/4/16 2:00,548
2023/4/16 2:00,2023/4/16 3:00,317
2023/4/16 3:00,2023/4/16 4:00,181
2023/4/16 4:00,2023/4/16 5:00,184
2023/4/16 5:00,2023/4/16 6:00,178
2023/4/16 6:00,2023/4/16 7:00,87
2023/4/16 7:00,2023/4/16 8:00,82
2023/4/16 8:00,2023/4/16 9:00,142
2023/4/16 9:00,2023/4/16 10:00,118
2023/4/16 10:00,2023/4/16 11:00,78
2023/4/16 11:00,2023/4/16 12:00,68
2023/4/16 12:00,2023/4/16 13:00,94
2023/4/16 13:00,2023/4/16 14:00,143
2023/4/16 14:00,2023/4/16 15:00,190
2023/4/16 15:00,2023/4/16 16:00,169
2023/4/16 16:00,2023/4/16 17:00,180
2023/4/16 17:00,2023/4/16 18:00,290
2023/4/16 18:00,2023/4/16 19:00,439
2023/4/16 19:00,2023/4/16 20:00,460
2023/4/16 20:00,2023/4/16 21:00,418
2023/4/16 21:00,2023/4/16 22:00,328
2023/4/16 22:00,2023/4/16 23:00,229
2023/4/16 23:00,2023/4/17 0:00,137
2023/4/17 0:00,2023/4/17 1:00,78
2023/4/17 1:00,2023/4/17 2:00,61
2023/4/17 2:00,2023/4/17 3:00,91
2023/4/17 3:00,2023/4/17 4:00,147
2023/4/17 4:00,2023/4/17 5:00,151
2023/4/17 5:00,2023/4/17 6:00,116
2023/4/17 6:00,2023/4/17 7:00,52
2023/4/17 7:00,2023/4/17 8:00,20
2023/4/17 8:00,2023/4/17 9:00,30
2023/4/17 9:00,2023/4/17 10:00,67
2023/4/17 10:00,2023/4/17 11:00,125
2023/4/17 11:00,2023/4/17 12:00,255
2023/4/17 12:00,2023/4/17 13:00,409
2023/4/17 13:00,2023/4/17 14:00,481
2023/4/17 14:00,2023/4/17 15:00,572
2023/4/17 15:00,2023/4/17 16:00,644
2023/4/17 16:00,2023/4/17 17:00,684
2023/4/17 17:00,2023/4/17 18:00,803
2023/4/17 18:00,2023/4/17 19:00,1225
2023/4/17 19:00,2023/4/17 20:00,1720
2023/4/17 20:00,2023/4/17 21:00,2135
2023/4/17 21:00,2023/4/17 22:00,2014
2023/4/17 22:00,2023/4/17 23:00,1933
2023/4/17 23:00,2023/4/18 0:00,2128
2023/4/18 0:00,2023/4/18 1:00,2222
2023/4/18 1:00,2023/4/18 2:00,2331
2023/4/18 2:00,2023/4/18 3:00,2364
2023/4/18 3:00,2023/4/18 4:00,2230
2023/4/18 4:00,2023/4/18 5:00,1840
2023/4/18 5:00,2023/4/18 6:00,1182
2023/4/18 6:00,2023/4/18 7:00,499
2023/4/18 7:00,2023/4/18 8:00,429
2023/4/18 8:00,2023/4/18 9:00,894
2023/4/18 9:00,2023/4/18 10:00,1314
2023/4/18 10:00,2023/4/18 11:00,1493
2023/4/18 11:00,2023/4/18 12:00,1518
2023/4/18 12:00,2023/4/18 13:00,1469
2023/4/18 13:00,2023/4/18 14:00,1385
2023/4/18 14:00,2023/4/18 15:00,1284
2023/4/18 15:00,2023/4/18 16:00,1238
2023/4/18 16:00,2023/4/18 17:00,1201
2023/4/18 17:00,2023/4/18 18:00,1220
2023/4/18 18:00,2023/4/18 19:00,1459
2023/4/18 19:00,2023/4/18 20:00,1588
2023/4/18 20:00,2023/4/18 21:00,1528
2023/4/18 21:00,2023/4/18 22:00,1421
2023/4/18 22:00,2023/4/18 23:00,1211
2023/4/18 23:00,2023/4/19 0:00,1077
2023/4/19 0:00,2023/4/19 1:00,853
2023/4/19 1:00,2023/4/19 2:00,681
2023/4/19 2:00,2023/4/19 3:00,704
2023/4/19 3:00,2023/4/19 4:00,819
2023/4/19 4:00,2023/4/19 5:00,966
2023/4/19 5:00,2023/4/19 6:00,1022
2023/4/19 6:00,2023/4/19 7:00,816
2023/4/19 7:00,2023/4/19 8:00,581
2023/4/19 8:00,2023/4/19 9:00,612
2023/4/19 9:00,2023/4/19 10:00,796
2023/4/19 10:00,2023/4/19 11:00,953
2023/4/19 11:00,2023/4/19 12:00,989
2023/4/19 12:00,2023/4/19 13:00,1077
2023/4/19 13:00,2023/4/19 14:00,1103
2023/4/19 14:00,2023/4/19 15:00,1121
2023/4/19 15:00,2023/4/19 16:00,1020
2023/4/19 16:00,2023/4/19 17:00,1092
2023/4/19 17:00,2023/4/19 18:00,1280
2023/4/19 18:00,2023/4/19 19:00,1679
2023/4/19 19:00,2023/4/19 20:00,1927
2023/4/19 20:00,2023/4/19 21:00,2034
2023/4/19 21:00,2023/4/19 22:00,1962
2023/4/19 22:00,2023/4/19 23:00,1695
2023/4/19 23:00,2023/4/20 0:00,1560
2023/4/20 0:00,2023/4/20 1:00,1615
2023/4/20 1:00,2023/4/20 2:00,1762
2023/4/20 2:00,2023/4/20 3:00,1831
2023/4/20 3:00,2023/4/20 4:00,1927
2023/4/20 4:00,2023/4/20 5:00,1761
2023/4/20 5:00,2023/4/20 6:00,1462
2023/4/20 6:00,2023/4/20 7:00,859
2023/4/20 7:00,2023/4/20 8:00,611
2023/4/20 8:00,2023/4/20 9:00,617
2023/4/20 9:00,2023/4/20 10:00,602
2023/4/20 10:00,2023/4/20 11:00,630
2023/4/20 11:00,2023/4/20 12:00,657
2023/4/20 12:00,2023/4/20 13:00,658
2023/4/20 13:00,2023/4/20 14:00,716
2023/4/20 14:00,2023/4/20 15:00,758
2023/4/20 15:00,2023/4/20 16:00,834
2023/4/20 16:00,2023/4/20 17:00,1031
2023/4/20 17:00,2023/4/20 18:00,1426
2023/4/20 18:00,2023/4/20 19:00,1899
2023/4/20 19:00,2023/4/20 20:00,2108
2023/4/20 20:00,2023/4/20 21:00,2268
2023/4/20 21:00,2023/4/20 22:00,2382
2023/4/20 22:00,2023/4/20 23:00,2360
2023/4/20 23:00,2023/4/21 0:00,2151
2023/4/21 0:00,2023/4/21 1:00,1764
2023/4/21 1:00,2023/4/21 2:00,1317
2023/4/21 2:00,2023/4/21 3:00,1037
2023/4/21 3:00,2023/4/21 4:00,1027
2023/4/21 4:00,2023/4/21 5:00,901
2023/4/21 5:00,2023/4/21 6:00,450
2023/4/21 6:00,2023/4/21 7:00,116
2023/4/21 7:00,2023/4/21 8:00,93
2023/4/21 8:00,2023/4/21 9:00,179
2023/4/21 9:00,2023/4/21 10:00,307
2023/4/21 10:00,2023/4/21 11:00,388
2023/4/21 11:00,2023/4/21 12:00,442
2023/4/21 12:00,2023/4/21 13:00,515
2023/4/21 13:00,2023/4/21 14:00,491
2023/4/21 14:00,2023/4/21 15:00,465
2023/4/21 15:00,2023/4/21 16:00,481
2023/4/21 16:00,2023/4/21 17:00,611
2023/4/21 17:00,2023/4/21 18:00,999
2023/4/21 18:00,2023/4/21 19:00,1597
2023/4/21 19:00,2023/4/21 20:00,2197
2023/4/21 20:00,2023/4/21 21:00,2620
2023/4/21 21:00,2023/4/21 22:00,2877
2023/4/21 22:00,2023/4/21 23:00,3063
2023/4/21 23:00,2023/4/22 0:00,2846
2023/4/22 0:00,2023/4/22 1:00,2273
2023/4/22 1:00,2023/4/22 2:00,1814
2023/4/22 2:00,2023/4/22 3:00,1869
2023/4/22 3:00,2023/4/22 4:00,2207
2023/4/22 4:00,2023/4/22 5:00,1893
2023/4/22 5:00,2023/4/22 6:00,1266
2023/4/22 6:00,2023/4/22 7:00,1019
2023/4/22 7:00,2023/4/22 8:00,1030
2023/4/22 8:00,2023/4/22 9:00,1122
2023/4/22 9:00,2023/4/22 10:00,1168
2023/4/22 10:00,2023/4/22 11:00,1191
2023/4/22 11:00,2023/4/22 12:00,1218
2023/4/22 12:00,2023/4/22 13:00,1325
2023/4/22 13:00,2023/4/22 14:00,1386
2023/4/22 14:00,2023/4/22 15:00,1246
2023/4/22 15:00,2023/4/22 16:00,1107
2023/4/22 16:00,2023/4/22 17:00,891
2023/4/22 17:00,2023/4/22 18:00,859
2023/4/22 18:00,2023/4/22 19:00,1070
2023/4/22 19:00,2023/4/22 20:00,1256
2023/4/22 20:00,2023/4/22 21:00,1465
2023/4/22 21:00,2023/4/22 22:00,1603
2023/4/22 22:00,2023/4/22 23:00,1533
2023/4/22 23:00,2023/4/23 0:00,1353
2023/4/23 0:00,2023/4/23 1:00,1208
2023/4/23 1:00,2023/4/23 2:00,1055
2023/4/23 2:00,2023/4/23 3:00,1064
2023/4/23 3:00,2023/4/23 4:00,1045
2023/4/23 4:00,2023/4/23 5:00,886
2023/4/23 5:00,2023/4/23 6:00,747
2023/4/23 6:00,2023/4/23 7:00,727
2023/4/23 7:00,2023/4/23 8:00,799
2023/4/23 8:00,2023/4/23 9:00,792
2023/4/23 9:00,2023/4/23 10:00,862
2023/4/23 10:00,2023/4/23 11:00,939
2023/4/23 11:00,2023/4/23 12:00,920
2023/4/23 12:00,2023/4/23 13:00,972
2023/4/23 13:00,2023/4/23 14:00,933
2023/4/23 14:00,2023/4/23 15:00,1044
2023/4/23 15:00,2023/4/23 16:00,990
2023/4/23 16:00,2023/4/23 17:00,991
2023/4/23 17:00,2023/4/23 18:00,1055
2023/4/23 18:00,2023/4/23 19:00,1127
2023/4/23 19:00,2023/4/23 20:00,1414
2023/4/23 20:00,2023/4/23 21:00,1535
2023/4/23 21:00,2023/4/23 22:00,1919
2023/4/23 22:00,2023/4/23 23:00,2128
2023/4/23 23:00,2023/4/24 0:00,2221
2023/4/24 0:00,2023/4/24 1:00,2200
2023/4/24 1:00,2023/4/24 2:00,2184
2023/4/24 2:00,2023/4/24 3:00,2157
2023/4/24 3:00,2023/4/24 4:00,2112
2023/4/24 4:00,2023/4/24 5:00,2083
2023/4/24 5:00,2023/4/24 6:00,1960
2023/4/24 6:00,2023/4/24 7:00,1804
2023/4/24 7:00,2023/4/24 8:00,1692
2023/4/24 8:00,2023/4/24 9:00,1308
2023/4/24 9:00,2023/4/24 10:00,1021
2023/4/24 10:00,2023/4/24 11:00,927
2023/4/24 11:00,2023/4/24 12:00,791
2023/4/24 12:00,2023/4/24 13:00,620
2023/4/24 13:00,2023/4/24 14:00,430
2023/4/24 14:00,2023/4/24 15:00,353
2023/4/24 15:00,2023/4/24 16:00,260
2023/4/24 16:00,2023/4/24 17:00,315
2023/4/24 17:00,2023/4/24 18:00,423
2023/4/24 18:00,2023/4/24 19:00,587
2023/4/24 19:00,2023/4/24 20:00,665
2023/4/24 20:00,2023/4/24 21:00,698
2023/4/24 21:00,2023/4/24 22:00,662
2023/4/24 22:00,2023/4/24 23:00,710
2023/4/24 23:00,2023/4/25 0:00,806
2023/4/25 0:00,2023/4/25 1:00,978
2023/4/25 1:00,2023/4/25 2:00,1065
2023/4/25 2:00,2023/4/25 3:00,1081
2023/4/25 3:00,2023/4/25 4:00,1308
2023/4/25 4:00,2023/4/25 5:00,1459
2023/4/25 5:00,2023/4/25 6:00,1428
2023/4/25 6:00,2023/4/25 7:00,1354
2023/4/25 7:00,2023/4/25 8:00,1474
2023/4/25 8:00,2023/4/25 9:00,1637
2023/4/25 9:00,2023/4/25 10:00,2002
2023/4/25 10:00,2023/4/25 11:00,2271
2023/4/25 11:00,2023/4/25 12:00,2542
2023/4/25 12:00,2023/4/25 13:00,2705
2023/4/25 13:00,2023/4/25 14:00,2922
2023/4/25 14:00,2023/4/25 15:00,2918
2023/4/25 15:00,2023/4/25 16:00,2976
2023/4/25 16:00,2023/4/25 17:00,3030
2023/4/25 17:00,2023/4/25 18:00,2928
2023/4/25 18:00,2023/4/25 19:00,2731
2023/4/25 19:00,2023/4/25 20:00,2666
2023/4/25 20:00,2023/4/25 21:00,2601
2023/4/25 21:00,2023/4/25 22:00,2441
2023/4/25 22:00,2023/4/25 23:00,2233
2023/4/25 23:00,2023/4/26 0:00,1982
2023/4/26 0:00,2023/4/26 1:00,1761
2023/4/26 1:00,2023/4/26 2:00,1630
2023/4/26 2:00,2023/4/26 3:00,1578
2023/4/26 3:00,2023/4/26 4:00,1469
2023/4/26 4:00,2023/4/26 5:00,1344
2023/4/26 5:00,2023/4/26 6:00,1226
2023/4/26 6:00,2023/4/26 7:00,1227
2023/4/26 7:00,2023/4/26 8:00,1265
2023/4/26 8:00,2023/4/26 9:00,1224
2023/4/26 9:00,2023/4/26 10:00,1202
2023/4/26 10:00,2023/4/26 11:00,1431
2023/4/26 11:00,2023/4/26 12:00,1480
2023/4/26 12:00,2023/4/26 13:00,1582
2023/4/26 13:00,2023/4/26 14:00,1618
2023/4/26 14:00,2023/4/26 15:00,1524
2023/4/26 15:00,2023/4/26 16:00,1304
2023/4/26 16:00,2023/4/26 17:00,1258
2023/4/26 17:00,2023/4/26 18:00,1418
2023/4/26 18:00,2023/4/26 19:00,1259
2023/4/26 19:00,2023/4/26 20:00,1226
2023/4/26 20:00,2023/4/26 21:00,1365
2023/4/26 21:00,2023/4/26 22:00,1743
2023/4/26 22:00,2023/4/26 23:00,1818
2023/4/26 23:00,2023/4/27 0:00,1767
2023/4/27 0:00,2023/4/27 1:00,1736
2023/4/27 1:00,2023/4/27 2:00,1762
2023/4/27 2:00,2023/4/27 3:00,1843
2023/4/27 3:00,2023/4/27 4:00,1683
2023/4/27 4:00,2023/4/27 5:00,1464
2023/4/27 5:00,2023/4/27 6:00,1125
2023/4/27 6:00,2023/4/27 7:00,877
2023/4/27 7:00,2023/4/27 8:00,787
2023/4/27 8:00,2023/4/27 9:00,733
2023/4/27 9:00,2023/4/27 10:00,857
2023/4/27 10:00,2023/4/27 11:00,926
2023/4/27 11:00,2023/4/27 12:00,985
2023/4/27 12:00,2023/4/27 13:00,1075
2023/4/27 13:00,2023/4/27 14:00,1178
2023/4/27 14:00,2023/4/27 15:00,1168
2023/4/27 15:00,2023/4/27 16:00,971
2023/4/27 16:00,2023/4/27 17:00,732
2023/4/27 17:00,2023/4/27 18:00,604
2023/4/27 18:00,2023/4/27 19:00,540
2023/4/27 19:00,2023/4/27 20:00,616
2023/4/27 20:00,2023/4/27 21:00,656
2023/4/27 21:00,2023/4/27 22:00,689
2023/4/27 22:00,2023/4/27 23:00,853
2023/4/27 23:00,2023/4/28 0:00,966
2023/4/28 0:00,2023/4/28 1:00,1096
2023/4/28 1:00,2023/4/28 2:00,1087
2023/4/28 2:00,2023/4/28 3:00,996
2023/4/28 3:00,2023/4/28 4:00,934
2023/4/28 4:00,2023/4/28 5:00,867
2023/4/28 5:00,2023/4/28 6:00,657
2023/4/28 6:00,2023/4/28 7:00,504
2023/4/28 7:00,2023/4/28 8:00,424
2023/4/28 8:00,2023/4/28 9:00,427
2023/4/28 9:00,2023/4/28 10:00,435
2023/4/28 10:00,2023/4/28 11:00,445
2023/4/28 11:00,2023/4/28 12:00,416
2023/4/28 12:00,2023/4/28 13:00,388
2023/4/28 13:00,2023/4/28 14:00,322
