Start time UTC,End time UTC,Wind Turbine (MWh/h),Solar Panel (MWh/h),Hydropower (MWh/h)
2023/1/1 0:00,2023/1/1 1:00,3559,0,1069
2023/1/1 1:00,2023/1/1 2:00,3634,0,1091
2023/1/1 2:00,2023/1/1 3:00,3628,0,1089
2023/1/1 3:00,2023/1/1 4:00,3500,0,1051
2023/1/1 4:00,2023/1/1 5:00,3353,0,1007
2023/1/1 5:00,2023/1/1 6:00,3391,0,1018
2023/1/1 6:00,2023/1/1 7:00,3233,0,971
2023/1/1 7:00,2023/1/1 8:00,3214,0,965
2023/1/1 8:00,2023/1/1 9:00,3213,7.2,965
2023/1/1 9:00,2023/1/1 10:00,3249,23.9,976
2023/1/1 10:00,2023/1/1 11:00,3416,33.9,1026
2023/1/1 11:00,2023/1/1 12:00,3416,29.7,1026
2023/1/1 12:00,2023/1/1 13:00,3255,6.7,978
2023/1/1 13:00,2023/1/1 14:00,3490,0,1048
2023/1/1 14:00,2023/1/1 15:00,3600,0,1081
2023/1/1 15:00,2023/1/1 16:00,3503,0,1052
2023/1/1 16:00,2023/1/1 17:00,3541,0,1063
2023/1/1 17:00,2023/1/1 18:00,3620,0,1087
2023/1/1 18:00,2023/1/1 19:00,3676,0,1104
2023/1/1 19:00,2023/1/1 20:00,3604,0,1082
2023/1/1 20:00,2023/1/1 21:00,3335,0,1002
2023/1/1 21:00,2023/1/1 22:00,3298,0,990
2023/1/1 22:00,2023/1/1 23:00,3263,0,980
2023/1/1 23:00,2023/1/2 0:00,3264,0,980
2023/1/2 0:00,2023/1/2 1:00,3166,0,951
2023/1/2 1:00,2023/1/2 2:00,3143,0,944
2023/1/2 2:00,2023/1/2 3:00,2892,0,869
2023/1/2 3:00,2023/1/2 4:00,2578,0,774
2023/1/2 4:00,2023/1/2 5:00,2468,0,741
2023/1/2 5:00,2023/1/2 6:00,2392,0,719
2023/1/2 6:00,2023/1/2 7:00,2178,0,654
2023/1/2 7:00,2023/1/2 8:00,2047,0,615
2023/1/2 8:00,2023/1/2 9:00,2039,5,613
2023/1/2 9:00,2023/1/2 10:00,2017,11.1,606
2023/1/2 10:00,2023/1/2 11:00,1814,15,545
2023/1/2 11:00,2023/1/2 12:00,1915,9.1,576
2023/1/2 12:00,2023/1/2 13:00,1871,0,562
2023/1/2 13:00,2023/1/2 14:00,1873,0,563
2023/1/2 14:00,2023/1/2 15:00,1718,0,516
2023/1/2 15:00,2023/1/2 16:00,1648,0,495
2023/1/2 16:00,2023/1/2 17:00,1530,0,460
2023/1/2 17:00,2023/1/2 18:00,1448,0,435
2023/1/2 18:00,2023/1/2 19:00,1313,0,395
2023/1/2 19:00,2023/1/2 20:00,1115,0,336
2023/1/2 20:00,2023/1/2 21:00,981,0,295
2023/1/2 21:00,2023/1/2 22:00,861,0,259
2023/1/2 22:00,2023/1/2 23:00,729,0,220
2023/1/2 23:00,2023/1/3 0:00,667,0,201
2023/1/3 0:00,2023/1/3 1:00,576,0,174
2023/1/3 1:00,2023/1/3 2:00,459,0,139
2023/1/3 2:00,2023/1/3 3:00,369,0,112
2023/1/3 3:00,2023/1/3 4:00,325,0,99
2023/1/3 4:00,2023/1/3 5:00,313,0,95
2023/1/3 5:00,2023/1/3 6:00,326,0,99
2023/1/3 6:00,2023/1/3 7:00,350,0,106
2023/1/3 7:00,2023/1/3 8:00,334,0,101
2023/1/3 8:00,2023/1/3 9:00,292,0.1,89
2023/1/3 9:00,2023/1/3 10:00,259,8.4,79
2023/1/3 10:00,2023/1/3 11:00,188,12.4,57
2023/1/3 11:00,2023/1/3 12:00,162,10.7,50
2023/1/3 12:00,2023/1/3 13:00,174,0.8,53
2023/1/3 13:00,2023/1/3 14:00,247,0,75
2023/1/3 14:00,2023/1/3 15:00,332,0,101
2023/1/3 15:00,2023/1/3 16:00,383,0,116
2023/1/3 16:00,2023/1/3 17:00,413,0,125
2023/1/3 17:00,2023/1/3 18:00,549,0,166
2023/1/3 18:00,2023/1/3 19:00,665,0,201
2023/1/3 19:00,2023/1/3 20:00,787,0,237
2023/1/3 20:00,2023/1/3 21:00,946,0,285
2023/1/3 21:00,2023/1/3 22:00,1048,0,315
2023/1/3 22:00,2023/1/3 23:00,984,0,296
2023/1/3 23:00,2023/1/4 0:00,1009,0,304
2023/1/4 0:00,2023/1/4 1:00,1168,0,351
2023/1/4 1:00,2023/1/4 2:00,1234,0,371
2023/1/4 2:00,2023/1/4 3:00,1283,0,386
2023/1/4 3:00,2023/1/4 4:00,1364,0,410
2023/1/4 4:00,2023/1/4 5:00,1449,0,436
2023/1/4 5:00,2023/1/4 6:00,1577,0,474
2023/1/4 6:00,2023/1/4 7:00,1665,0,501
2023/1/4 7:00,2023/1/4 8:00,1646,0,495
2023/1/4 8:00,2023/1/4 9:00,1642,2.6,494
2023/1/4 9:00,2023/1/4 10:00,1700,15.2,511
2023/1/4 10:00,2023/1/4 11:00,1623,21.3,488
2023/1/4 11:00,2023/1/4 12:00,1513,18.6,455
2023/1/4 12:00,2023/1/4 13:00,1540,0.2,463
2023/1/4 13:00,2023/1/4 14:00,1786,0,537
2023/1/4 14:00,2023/1/4 15:00,2132,0,641
2023/1/4 15:00,2023/1/4 16:00,2426,0,729
2023/1/4 16:00,2023/1/4 17:00,2512,0,755
2023/1/4 17:00,2023/1/4 18:00,2351,0,706
2023/1/4 18:00,2023/1/4 19:00,2356,0,708
2023/1/4 19:00,2023/1/4 20:00,2434,0,731
2023/1/4 20:00,2023/1/4 21:00,2766,0,831
2023/1/4 21:00,2023/1/4 22:00,2942,0,884
2023/1/4 22:00,2023/1/4 23:00,3016,0,906
2023/1/4 23:00,2023/1/5 0:00,2903,0,872
2023/1/5 0:00,2023/1/5 1:00,2825,0,849
2023/1/5 1:00,2023/1/5 2:00,3012,0,905
2023/1/5 2:00,2023/1/5 3:00,3060,0,919
2023/1/5 3:00,2023/1/5 4:00,3143,0,944
2023/1/5 4:00,2023/1/5 5:00,3154,0,947
2023/1/5 5:00,2023/1/5 6:00,3084,0,926
2023/1/5 6:00,2023/1/5 7:00,2795,0,840
2023/1/5 7:00,2023/1/5 8:00,2746,0,825
2023/1/5 8:00,2023/1/5 9:00,2498,9.5,750
2023/1/5 9:00,2023/1/5 10:00,2204,26.3,662
2023/1/5 10:00,2023/1/5 11:00,1964,36.8,590
2023/1/5 11:00,2023/1/5 12:00,1820,29.9,547
2023/1/5 12:00,2023/1/5 13:00,1788,9,537
2023/1/5 13:00,2023/1/5 14:00,1751,0,526
2023/1/5 14:00,2023/1/5 15:00,1771,0,532
2023/1/5 15:00,2023/1/5 16:00,1724,0,518
2023/1/5 16:00,2023/1/5 17:00,1648,0,495
2023/1/5 17:00,2023/1/5 18:00,1471,0,442
2023/1/5 18:00,2023/1/5 19:00,1191,0,358
2023/1/5 19:00,2023/1/5 20:00,919,0,277
2023/1/5 20:00,2023/1/5 21:00,718,0,216
2023/1/5 21:00,2023/1/5 22:00,585,0,177
2023/1/5 22:00,2023/1/5 23:00,509,0,154
2023/1/5 23:00,2023/1/6 0:00,423,0,128
2023/1/6 0:00,2023/1/6 1:00,320,0,97
2023/1/6 1:00,2023/1/6 2:00,264,0,80
2023/1/6 2:00,2023/1/6 3:00,230,0,70
2023/1/6 3:00,2023/1/6 4:00,212,0,65
2023/1/6 4:00,2023/1/6 5:00,189,0,58
2023/1/6 5:00,2023/1/6 6:00,244,0,74
2023/1/6 6:00,2023/1/6 7:00,276,0,84
2023/1/6 7:00,2023/1/6 8:00,332,0,101
2023/1/6 8:00,2023/1/6 9:00,409,6.6,124
2023/1/6 9:00,2023/1/6 10:00,498,20,150
2023/1/6 10:00,2023/1/6 11:00,539,29.4,163
2023/1/6 11:00,2023/1/6 12:00,559,23.8,169
2023/1/6 12:00,2023/1/6 13:00,622,4.8,188
2023/1/6 13:00,2023/1/6 14:00,713,0,215
2023/1/6 14:00,2023/1/6 15:00,898,0,270
2023/1/6 15:00,2023/1/6 16:00,1114,0,335
2023/1/6 16:00,2023/1/6 17:00,1374,0,413
2023/1/6 17:00,2023/1/6 18:00,1609,0,484
2023/1/6 18:00,2023/1/6 19:00,1883,0,566
2023/1/6 19:00,2023/1/6 20:00,1978,0,594
2023/1/6 20:00,2023/1/6 21:00,1927,0,579
2023/1/6 21:00,2023/1/6 22:00,1863,0,560
2023/1/6 22:00,2023/1/6 23:00,1986,0,597
2023/1/6 23:00,2023/1/7 0:00,2079,0,625
2023/1/7 0:00,2023/1/7 1:00,2260,0,679
2023/1/7 1:00,2023/1/7 2:00,2484,0,746
2023/1/7 2:00,2023/1/7 3:00,2743,0,824
2023/1/7 3:00,2023/1/7 4:00,2892,0,869
2023/1/7 4:00,2023/1/7 5:00,2995,0,900
2023/1/7 5:00,2023/1/7 6:00,2997,0,900
2023/1/7 6:00,2023/1/7 7:00,2870,0,862
2023/1/7 7:00,2023/1/7 8:00,2927,0,879
2023/1/7 8:00,2023/1/7 9:00,3115,3,936
2023/1/7 9:00,2023/1/7 10:00,3435,9.6,1032
2023/1/7 10:00,2023/1/7 11:00,3547,15.4,1065
2023/1/7 11:00,2023/1/7 12:00,3424,13.1,1028
2023/1/7 12:00,2023/1/7 13:00,3414,2.9,1025
2023/1/7 13:00,2023/1/7 14:00,3498,0,1050
2023/1/7 14:00,2023/1/7 15:00,3607,0,1083
2023/1/7 15:00,2023/1/7 16:00,3688,0,1107
2023/1/7 16:00,2023/1/7 17:00,3628,0,1089
2023/1/7 17:00,2023/1/7 18:00,3669,0,1102
2023/1/7 18:00,2023/1/7 19:00,3744,0,1124
2023/1/7 19:00,2023/1/7 20:00,3713,0,1115
2023/1/7 20:00,2023/1/7 21:00,3626,0,1089
2023/1/7 21:00,2023/1/7 22:00,3657,0,1098
2023/1/7 22:00,2023/1/7 23:00,3690,0,1108
2023/1/7 23:00,2023/1/8 0:00,3620,0,1087
2023/1/8 0:00,2023/1/8 1:00,3596,0,1080
2023/1/8 1:00,2023/1/8 2:00,3612,0,1085
2023/1/8 2:00,2023/1/8 3:00,3525,0,1059
2023/1/8 3:00,2023/1/8 4:00,3548,0,1065
2023/1/8 4:00,2023/1/8 5:00,3692,0,1109
2023/1/8 5:00,2023/1/8 6:00,3858,0,1158
2023/1/8 6:00,2023/1/8 7:00,3979,0,1195
2023/1/8 7:00,2023/1/8 8:00,4076,0,1224
2023/1/8 8:00,2023/1/8 9:00,4197,0.3,1260
2023/1/8 9:00,2023/1/8 10:00,4292,6.8,1289
2023/1/8 10:00,2023/1/8 11:00,4346,12.2,1305
2023/1/8 11:00,2023/1/8 12:00,4367,5.3,1311
2023/1/8 12:00,2023/1/8 13:00,4379,0,1315
2023/1/8 13:00,2023/1/8 14:00,4389,0,1318
2023/1/8 14:00,2023/1/8 15:00,4395,0,1320
2023/1/8 15:00,2023/1/8 16:00,4359,0,1309
2023/1/8 16:00,2023/1/8 17:00,4343,0,1304
2023/1/8 17:00,2023/1/8 18:00,4268,0,1281
2023/1/8 18:00,2023/1/8 19:00,4221,0,1267
2023/1/8 19:00,2023/1/8 20:00,4216,0,1266
2023/1/8 20:00,2023/1/8 21:00,4111,0,1234
2023/1/8 21:00,2023/1/8 22:00,4063,0,1220
2023/1/8 22:00,2023/1/8 23:00,4068,0,1221
2023/1/8 23:00,2023/1/9 0:00,4077,0,1224
2023/1/9 0:00,2023/1/9 1:00,3990,0,1198
2023/1/9 1:00,2023/1/9 2:00,3969,0,1192
2023/1/9 2:00,2023/1/9 3:00,3910,0,1174
2023/1/9 3:00,2023/1/9 4:00,3916,0,1176
2023/1/9 4:00,2023/1/9 5:00,4017,0,1206
2023/1/9 5:00,2023/1/9 6:00,4128,0,1239
2023/1/9 6:00,2023/1/9 7:00,4132,0,1241
2023/1/9 7:00,2023/1/9 8:00,4056,0,1218
2023/1/9 8:00,2023/1/9 9:00,3997,0.1,1200
2023/1/9 9:00,2023/1/9 10:00,3907,6.2,1173
2023/1/9 10:00,2023/1/9 11:00,3795,11.5,1140
2023/1/9 11:00,2023/1/9 12:00,3637,6.4,1092
2023/1/9 12:00,2023/1/9 13:00,3488,0,1047
2023/1/9 13:00,2023/1/9 14:00,3361,0,1009
2023/1/9 14:00,2023/1/9 15:00,3420,0,1027
2023/1/9 15:00,2023/1/9 16:00,3428,0,1029
2023/1/9 16:00,2023/1/9 17:00,3361,0,1009
2023/1/9 17:00,2023/1/9 18:00,3223,0,968
2023/1/9 18:00,2023/1/9 19:00,3112,0,935
2023/1/9 19:00,2023/1/9 20:00,2930,0,880
2023/1/9 20:00,2023/1/9 21:00,2653,0,797
2023/1/9 21:00,2023/1/9 22:00,2409,0,724
2023/1/9 22:00,2023/1/9 23:00,2379,0,715
2023/1/9 23:00,2023/1/10 0:00,2332,0,701
2023/1/10 0:00,2023/1/10 1:00,2184,0,656
2023/1/10 1:00,2023/1/10 2:00,2149,0,646
2023/1/10 2:00,2023/1/10 3:00,1971,0,592
2023/1/10 3:00,2023/1/10 4:00,1905,0,573
2023/1/10 4:00,2023/1/10 5:00,1793,0,539
2023/1/10 5:00,2023/1/10 6:00,1747,0,525
2023/1/10 6:00,2023/1/10 7:00,1647,0,495
2023/1/10 7:00,2023/1/10 8:00,1612,0,485
2023/1/10 8:00,2023/1/10 9:00,1661,0,499
2023/1/10 9:00,2023/1/10 10:00,1748,7.4,525
2023/1/10 10:00,2023/1/10 11:00,1753,12.4,527
2023/1/10 11:00,2023/1/10 12:00,1696,7.6,510
2023/1/10 12:00,2023/1/10 13:00,1732,0,521
2023/1/10 13:00,2023/1/10 14:00,1744,0,524
2023/1/10 14:00,2023/1/10 15:00,1832,0,551
2023/1/10 15:00,2023/1/10 16:00,1812,0,545
2023/1/10 16:00,2023/1/10 17:00,1819,0,547
2023/1/10 17:00,2023/1/10 18:00,1743,0,524
2023/1/10 18:00,2023/1/10 19:00,1665,0,501
2023/1/10 19:00,2023/1/10 20:00,1640,0,493
2023/1/10 20:00,2023/1/10 21:00,1691,0,508
2023/1/10 21:00,2023/1/10 22:00,1744,0,524
2023/1/10 22:00,2023/1/10 23:00,1766,0,531
2023/1/10 23:00,2023/1/11 0:00,1531,0,460
2023/1/11 0:00,2023/1/11 1:00,1501,0,451
2023/1/11 1:00,2023/1/11 2:00,1622,0,488
2023/1/11 2:00,2023/1/11 3:00,1559,0,469
2023/1/11 3:00,2023/1/11 4:00,1842,0,554
2023/1/11 4:00,2023/1/11 5:00,2000,0,601
2023/1/11 5:00,2023/1/11 6:00,2214,0,665
2023/1/11 6:00,2023/1/11 7:00,2525,0,759
2023/1/11 7:00,2023/1/11 8:00,2770,0,832
2023/1/11 8:00,2023/1/11 9:00,3056,0.7,918
2023/1/11 9:00,2023/1/11 10:00,3299,8,991
2023/1/11 10:00,2023/1/11 11:00,3486,14,1047
2023/1/11 11:00,2023/1/11 12:00,3649,9.5,1096
2023/1/11 12:00,2023/1/11 13:00,3831,0,1150
2023/1/11 13:00,2023/1/11 14:00,4028,0,1209
2023/1/11 14:00,2023/1/11 15:00,4181,0,1255
2023/1/11 15:00,2023/1/11 16:00,4321,0,1297
2023/1/11 16:00,2023/1/11 17:00,4386,0,1317
2023/1/11 17:00,2023/1/11 18:00,4428,0,1329
2023/1/11 18:00,2023/1/11 19:00,4429,0,1330
2023/1/11 19:00,2023/1/11 20:00,4425,0,1329
2023/1/11 20:00,2023/1/11 21:00,4331,0,1300
2023/1/11 21:00,2023/1/11 22:00,4308,0,1293
2023/1/11 22:00,2023/1/11 23:00,4291,0,1288
2023/1/11 23:00,2023/1/12 0:00,4268,0,1281
2023/1/12 0:00,2023/1/12 1:00,4125,0,1239
2023/1/12 1:00,2023/1/12 2:00,3965,0,1191
2023/1/12 2:00,2023/1/12 3:00,3934,0,1181
2023/1/12 3:00,2023/1/12 4:00,3930,0,1180
2023/1/12 4:00,2023/1/12 5:00,4102,0,1232
2023/1/12 5:00,2023/1/12 6:00,4167,0,1251
2023/1/12 6:00,2023/1/12 7:00,4173,0,1253
2023/1/12 7:00,2023/1/12 8:00,4101,0,1231
2023/1/12 8:00,2023/1/12 9:00,4043,0.4,1214
2023/1/12 9:00,2023/1/12 10:00,3980,9.8,1195
2023/1/12 10:00,2023/1/12 11:00,3949,13.1,1186
2023/1/12 11:00,2023/1/12 12:00,3936,10.3,1182
2023/1/12 12:00,2023/1/12 13:00,3969,0,1192
2023/1/12 13:00,2023/1/12 14:00,4028,0,1209
2023/1/12 14:00,2023/1/12 15:00,4082,0,1226
2023/1/12 15:00,2023/1/12 16:00,4151,0,1246
2023/1/12 16:00,2023/1/12 17:00,4007,0,1203
2023/1/12 17:00,2023/1/12 18:00,3900,0,1171
2023/1/12 18:00,2023/1/12 19:00,3718,0,1116
2023/1/12 19:00,2023/1/12 20:00,3588,0,1077
2023/1/12 20:00,2023/1/12 21:00,3418,0,1026
2023/1/12 21:00,2023/1/12 22:00,3367,0,1011
2023/1/12 22:00,2023/1/12 23:00,3356,0,1008
2023/1/12 23:00,2023/1/13 0:00,3312,0,995
2023/1/13 0:00,2023/1/13 1:00,3213,0,965
2023/1/13 1:00,2023/1/13 2:00,3028,0,909
2023/1/13 2:00,2023/1/13 3:00,2913,0,875
2023/1/13 3:00,2023/1/13 4:00,2907,0,873
2023/1/13 4:00,2023/1/13 5:00,3000,0,901
2023/1/13 5:00,2023/1/13 6:00,3018,0,906
2023/1/13 6:00,2023/1/13 7:00,3013,0,905
2023/1/13 7:00,2023/1/13 8:00,2959,0,889
2023/1/13 8:00,2023/1/13 9:00,2971,2.8,892
2023/1/13 9:00,2023/1/13 10:00,2750,11,826
2023/1/13 10:00,2023/1/13 11:00,2656,14.6,798
2023/1/13 11:00,2023/1/13 12:00,2590,11.7,778
2023/1/13 12:00,2023/1/13 13:00,2443,0.2,734
2023/1/13 13:00,2023/1/13 14:00,2399,0,721
2023/1/13 14:00,2023/1/13 15:00,2440,0,733
2023/1/13 15:00,2023/1/13 16:00,2326,0,699
2023/1/13 16:00,2023/1/13 17:00,2234,0,671
2023/1/13 17:00,2023/1/13 18:00,2173,0,653
2023/1/13 18:00,2023/1/13 19:00,2218,0,666
2023/1/13 19:00,2023/1/13 20:00,2153,0,647
2023/1/13 20:00,2023/1/13 21:00,2062,0,620
2023/1/13 21:00,2023/1/13 22:00,2171,0,652
2023/1/13 22:00,2023/1/13 23:00,2229,0,670
2023/1/13 23:00,2023/1/14 0:00,2336,0,702
2023/1/14 0:00,2023/1/14 1:00,2395,0,720
2023/1/14 1:00,2023/1/14 2:00,2357,0,708
2023/1/14 2:00,2023/1/14 3:00,2138,0,642
2023/1/14 3:00,2023/1/14 4:00,1949,0,586
2023/1/14 4:00,2023/1/14 5:00,1649,0,496
2023/1/14 5:00,2023/1/14 6:00,1378,0,414
2023/1/14 6:00,2023/1/14 7:00,1127,0,339
2023/1/14 7:00,2023/1/14 8:00,904,0,272
2023/1/14 8:00,2023/1/14 9:00,768,0.2,231
2023/1/14 9:00,2023/1/14 10:00,658,11.9,198
2023/1/14 10:00,2023/1/14 11:00,568,14.5,171
2023/1/14 11:00,2023/1/14 12:00,532,8.3,161
2023/1/14 12:00,2023/1/14 13:00,471,0,142
2023/1/14 13:00,2023/1/14 14:00,408,0,123
2023/1/14 14:00,2023/1/14 15:00,377,0,114
2023/1/14 15:00,2023/1/14 16:00,360,0,109
2023/1/14 16:00,2023/1/14 17:00,352,0,107
2023/1/14 17:00,2023/1/14 18:00,359,0,109
2023/1/14 18:00,2023/1/14 19:00,366,0,111
2023/1/14 19:00,2023/1/14 20:00,375,0,114
2023/1/14 20:00,2023/1/14 21:00,415,0,126
2023/1/14 21:00,2023/1/14 22:00,487,0,147
2023/1/14 22:00,2023/1/14 23:00,505,0,153
2023/1/14 23:00,2023/1/15 0:00,507,0,153
2023/1/15 0:00,2023/1/15 1:00,616,0,186
2023/1/15 1:00,2023/1/15 2:00,696,0,210
2023/1/15 2:00,2023/1/15 3:00,841,0,253
2023/1/15 3:00,2023/1/15 4:00,1181,0,355
2023/1/15 4:00,2023/1/15 5:00,1454,0,437
2023/1/15 5:00,2023/1/15 6:00,1889,0,568
2023/1/15 6:00,2023/1/15 7:00,2310,0,694
2023/1/15 7:00,2023/1/15 8:00,2734,0,821
2023/1/15 8:00,2023/1/15 9:00,3078,0,924
2023/1/15 9:00,2023/1/15 10:00,3325,12.2,999
2023/1/15 10:00,2023/1/15 11:00,3595,17.6,1080
2023/1/15 11:00,2023/1/15 12:00,3842,8.3,1154
2023/1/15 12:00,2023/1/15 13:00,3977,2.7,1194
2023/1/15 13:00,2023/1/15 14:00,4091,0,1228
2023/1/15 14:00,2023/1/15 15:00,4163,0,1250
2023/1/15 15:00,2023/1/15 16:00,4259,0,1279
2023/1/15 16:00,2023/1/15 17:00,4256,0,1278
2023/1/15 17:00,2023/1/15 18:00,4254,0,1277
2023/1/15 18:00,2023/1/15 19:00,4298,0,1290
2023/1/15 19:00,2023/1/15 20:00,4299,0,1291
2023/1/15 20:00,2023/1/15 21:00,4282,0,1286
2023/1/15 21:00,2023/1/15 22:00,4272,0,1283
2023/1/15 22:00,2023/1/15 23:00,4279,0,1285
2023/1/15 23:00,2023/1/16 0:00,4278,0,1284
2023/1/16 0:00,2023/1/16 1:00,4231,0,1270
2023/1/16 1:00,2023/1/16 2:00,4117,0,1236
2023/1/16 2:00,2023/1/16 3:00,4000,0,1201
2023/1/16 3:00,2023/1/16 4:00,4024,0,1208
2023/1/16 4:00,2023/1/16 5:00,4024,0,1208
2023/1/16 5:00,2023/1/16 6:00,3961,0,1189
2023/1/16 6:00,2023/1/16 7:00,3814,0,1145
2023/1/16 7:00,2023/1/16 8:00,3655,0,1098
2023/1/16 8:00,2023/1/16 9:00,3455,3.1,1038
2023/1/16 9:00,2023/1/16 10:00,3416,13.1,1026
2023/1/16 10:00,2023/1/16 11:00,3474,18.1,1043
2023/1/16 11:00,2023/1/16 12:00,3414,11.6,1025
2023/1/16 12:00,2023/1/16 13:00,3300,10,991
2023/1/16 13:00,2023/1/16 14:00,3445,0,1035
2023/1/16 14:00,2023/1/16 15:00,3617,0,1086
2023/1/16 15:00,2023/1/16 16:00,3556,0,1068
2023/1/16 16:00,2023/1/16 17:00,3438,0,1032
2023/1/16 17:00,2023/1/16 18:00,3260,0,979
2023/1/16 18:00,2023/1/16 19:00,3300,0,991
2023/1/16 19:00,2023/1/16 20:00,3487,0,1047
2023/1/16 20:00,2023/1/16 21:00,3602,0,1082
2023/1/16 21:00,2023/1/16 22:00,3616,0,1086
2023/1/16 22:00,2023/1/16 23:00,3480,0,1045
2023/1/16 23:00,2023/1/17 0:00,3316,0,996
2023/1/17 0:00,2023/1/17 1:00,3283,0,986
2023/1/17 1:00,2023/1/17 2:00,3201,0,961
2023/1/17 2:00,2023/1/17 3:00,3062,0,920
2023/1/17 3:00,2023/1/17 4:00,2770,0,832
2023/1/17 4:00,2023/1/17 5:00,2560,0,769
2023/1/17 5:00,2023/1/17 6:00,2278,0,684
2023/1/17 6:00,2023/1/17 7:00,2190,0,658
2023/1/17 7:00,2023/1/17 8:00,2195,0,660
2023/1/17 8:00,2023/1/17 9:00,2046,3,615
2023/1/17 9:00,2023/1/17 10:00,1949,14.1,586
2023/1/17 10:00,2023/1/17 11:00,2035,19.3,612
2023/1/17 11:00,2023/1/17 12:00,2152,17.9,647
2023/1/17 12:00,2023/1/17 13:00,2169,5,652
2023/1/17 13:00,2023/1/17 14:00,2172,0,653
2023/1/17 14:00,2023/1/17 15:00,2559,0,769
2023/1/17 15:00,2023/1/17 16:00,3026,0,909
2023/1/17 16:00,2023/1/17 17:00,3410,0,1024
2023/1/17 17:00,2023/1/17 18:00,3451,0,1036
2023/1/17 18:00,2023/1/17 19:00,3525,0,1059
2023/1/17 19:00,2023/1/17 20:00,3621,0,1087
2023/1/17 20:00,2023/1/17 21:00,3676,0,1104
2023/1/17 21:00,2023/1/17 22:00,3724,0,1118
2023/1/17 22:00,2023/1/17 23:00,3714,0,1115
2023/1/17 23:00,2023/1/18 0:00,3638,0,1092
2023/1/18 0:00,2023/1/18 1:00,3643,0,1094
2023/1/18 1:00,2023/1/18 2:00,3630,0,1090
2023/1/18 2:00,2023/1/18 3:00,3668,0,1101
2023/1/18 3:00,2023/1/18 4:00,3645,0,1095
2023/1/18 4:00,2023/1/18 5:00,3522,0,1058
2023/1/18 5:00,2023/1/18 6:00,3397,0,1020
2023/1/18 6:00,2023/1/18 7:00,3300,0,991
2023/1/18 7:00,2023/1/18 8:00,3151,0,946
2023/1/18 8:00,2023/1/18 9:00,3068,3.2,921
2023/1/18 9:00,2023/1/18 10:00,3110,21.3,934
2023/1/18 10:00,2023/1/18 11:00,3085,28.9,927
2023/1/18 11:00,2023/1/18 12:00,3077,24.7,924
2023/1/18 12:00,2023/1/18 13:00,3160,13.7,949
2023/1/18 13:00,2023/1/18 14:00,3306,0,993
2023/1/18 14:00,2023/1/18 15:00,3411,0,1024
2023/1/18 15:00,2023/1/18 16:00,3547,0,1065
2023/1/18 16:00,2023/1/18 17:00,3519,0,1057
2023/1/18 17:00,2023/1/18 18:00,3303,0,992
2023/1/18 18:00,2023/1/18 19:00,3343,0,1004
2023/1/18 19:00,2023/1/18 20:00,3420,0,1027
2023/1/18 20:00,2023/1/18 21:00,3212,0,965
2023/1/18 21:00,2023/1/18 22:00,2774,0,833
2023/1/18 22:00,2023/1/18 23:00,2408,0,723
2023/1/18 23:00,2023/1/19 0:00,2248,0,675
2023/1/19 0:00,2023/1/19 1:00,2089,0,628
2023/1/19 1:00,2023/1/19 2:00,1624,0,488
2023/1/19 2:00,2023/1/19 3:00,1128,0,339
2023/1/19 3:00,2023/1/19 4:00,818,0,246
2023/1/19 4:00,2023/1/19 5:00,654,0,197
2023/1/19 5:00,2023/1/19 6:00,619,0,187
2023/1/19 6:00,2023/1/19 7:00,534,0,161
2023/1/19 7:00,2023/1/19 8:00,490,0,148
2023/1/19 8:00,2023/1/19 9:00,497,1.7,150
2023/1/19 9:00,2023/1/19 10:00,490,18.7,148
2023/1/19 10:00,2023/1/19 11:00,579,23.8,175
2023/1/19 11:00,2023/1/19 12:00,829,15.6,250
2023/1/19 12:00,2023/1/19 13:00,941,8.2,283
2023/1/19 13:00,2023/1/19 14:00,1064,0,320
2023/1/19 14:00,2023/1/19 15:00,1038,0,312
2023/1/19 15:00,2023/1/19 16:00,1014,0,305
2023/1/19 16:00,2023/1/19 17:00,1082,0,326
2023/1/19 17:00,2023/1/19 18:00,1097,0,330
2023/1/19 18:00,2023/1/19 19:00,1114,0,335
2023/1/19 19:00,2023/1/19 20:00,1129,0,340
2023/1/19 20:00,2023/1/19 21:00,1336,0,402
2023/1/19 21:00,2023/1/19 22:00,1699,0,511
2023/1/19 22:00,2023/1/19 23:00,1960,0,589
2023/1/19 23:00,2023/1/20 0:00,2043,0,614
2023/1/20 0:00,2023/1/20 1:00,1997,0,600
2023/1/20 1:00,2023/1/20 2:00,2039,0,613
2023/1/20 2:00,2023/1/20 3:00,2054,0,617
2023/1/20 3:00,2023/1/20 4:00,2111,0,634
2023/1/20 4:00,2023/1/20 5:00,2087,0,627
2023/1/20 5:00,2023/1/20 6:00,2124,0,638
2023/1/20 6:00,2023/1/20 7:00,2268,0,681
2023/1/20 7:00,2023/1/20 8:00,2188,0,657
2023/1/20 8:00,2023/1/20 9:00,2062,11.1,620
2023/1/20 9:00,2023/1/20 10:00,2124,23,638
2023/1/20 10:00,2023/1/20 11:00,2191,30.4,658
2023/1/20 11:00,2023/1/20 12:00,2239,29.4,673
2023/1/20 12:00,2023/1/20 13:00,2129,19.8,640
2023/1/20 13:00,2023/1/20 14:00,2245,0,675
2023/1/20 14:00,2023/1/20 15:00,2375,0,714
2023/1/20 15:00,2023/1/20 16:00,2412,0,725
