Start time UTC,End time UTC,Solar Panel (MWh/h)
2023/3/12 21:00,2023/3/12 22:00,0
2023/3/12 22:00,2023/3/12 23:00,0
2023/3/12 23:00,2023/3/13 0:00,0
2023/3/13 0:00,2023/3/13 1:00,0
2023/3/13 1:00,2023/3/13 2:00,0
2023/3/13 2:00,2023/3/13 3:00,0
2023/3/13 3:00,2023/3/13 4:00,0
2023/3/13 4:00,2023/3/13 5:00,0
2023/3/13 5:00,2023/3/13 6:00,22
2023/3/13 6:00,2023/3/13 7:00,95
2023/3/13 7:00,2023/3/13 8:00,156.9
2023/3/13 8:00,2023/3/13 9:00,194.6
2023/3/13 9:00,2023/3/13 10:00,218.3
2023/3/13 10:00,2023/3/13 11:00,194.9
2023/3/13 11:00,2023/3/13 12:00,175.9
2023/3/13 12:00,2023/3/13 13:00,132.4
2023/3/13 13:00,2023/3/13 14:00,95.5
2023/3/13 14:00,2023/3/13 15:00,49.7
2023/3/13 15:00,2023/3/13 16:00,8.4
2023/3/13 16:00,2023/3/13 17:00,0
2023/3/13 17:00,2023/3/13 18:00,0
2023/3/13 18:00,2023/3/13 19:00,0
2023/3/13 19:00,2023/3/13 20:00,0
2023/3/13 20:00,2023/3/13 21:00,0
2023/3/13 21:00,2023/3/13 22:00,0
2023/3/13 22:00,2023/3/13 23:00,0
2023/3/13 23:00,2023/3/14 0:00,0
2023/3/14 0:00,2023/3/14 1:00,0
2023/3/14 1:00,2023/3/14 2:00,0
2023/3/14 2:00,2023/3/14 3:00,0
2023/3/14 3:00,2023/3/14 4:00,0
2023/3/14 4:00,2023/3/14 5:00,0
2023/3/14 5:00,2023/3/14 6:00,1
2023/3/14 6:00,2023/3/14 7:00,25
2023/3/14 7:00,2023/3/14 8:00,42.7
2023/3/14 8:00,2023/3/14 9:00,57.9
2023/3/14 9:00,2023/3/14 10:00,92
2023/3/14 10:00,2023/3/14 11:00,87.8
2023/3/14 11:00,2023/3/14 12:00,80.5
2023/3/14 12:00,2023/3/14 13:00,73
2023/3/14 13:00,2023/3/14 14:00,57.9
2023/3/14 14:00,2023/3/14 15:00,33.4
2023/3/14 15:00,2023/3/14 16:00,4
2023/3/14 16:00,2023/3/14 17:00,0
2023/3/14 17:00,2023/3/14 18:00,0
2023/3/14 18:00,2023/3/14 19:00,0
2023/3/14 19:00,2023/3/14 20:00,0
2023/3/14 20:00,2023/3/14 21:00,0
2023/3/14 21:00,2023/3/14 22:00,0
2023/3/14 22:00,2023/3/14 23:00,0
2023/3/14 23:00,2023/3/15 0:00,0
2023/3/15 0:00,2023/3/15 1:00,0
2023/3/15 1:00,2023/3/15 2:00,0
2023/3/15 2:00,2023/3/15 3:00,0
2023/3/15 3:00,2023/3/15 4:00,0
2023/3/15 4:00,2023/3/15 5:00,0
2023/3/15 5:00,2023/3/15 6:00,11.6
2023/3/15 6:00,2023/3/15 7:00,59.5
2023/3/15 7:00,2023/3/15 8:00,127.8
2023/3/15 8:00,2023/3/15 9:00,186.7
2023/3/15 9:00,2023/3/15 10:00,231.3
2023/3/15 10:00,2023/3/15 11:00,233.5
2023/3/15 11:00,2023/3/15 12:00,237.1
2023/3/15 12:00,2023/3/15 13:00,203
2023/3/15 13:00,2023/3/15 14:00,149.8
2023/3/15 14:00,2023/3/15 15:00,97.7
2023/3/15 15:00,2023/3/15 16:00,29.8
2023/3/15 16:00,2023/3/15 17:00,0
2023/3/15 17:00,2023/3/15 18:00,0
2023/3/15 18:00,2023/3/15 19:00,0
2023/3/15 19:00,2023/3/15 20:00,0
2023/3/15 20:00,2023/3/15 21:00,0
2023/3/15 21:00,2023/3/15 22:00,0
2023/3/15 22:00,2023/3/15 23:00,0
2023/3/15 23:00,2023/3/16 0:00,0
2023/3/16 0:00,2023/3/16 1:00,0
2023/3/16 1:00,2023/3/16 2:00,0
2023/3/16 2:00,2023/3/16 3:00,0
2023/3/16 3:00,2023/3/16 4:00,0
2023/3/16 4:00,2023/3/16 5:00,0
2023/3/16 5:00,2023/3/16 6:00,33.2
2023/3/16 6:00,2023/3/16 7:00,105.1
2023/3/16 7:00,2023/3/16 8:00,171.9
2023/3/16 8:00,2023/3/16 9:00,227.4
2023/3/16 9:00,2023/3/16 10:00,263.6
2023/3/16 10:00,2023/3/16 11:00,275.3
2023/3/16 11:00,2023/3/16 12:00,260.2
2023/3/16 12:00,2023/3/16 13:00,227.3
2023/3/16 13:00,2023/3/16 14:00,174.1
2023/3/16 14:00,2023/3/16 15:00,109.5
2023/3/16 15:00,2023/3/16 16:00,35.9
2023/3/16 16:00,2023/3/16 17:00,0
2023/3/16 17:00,2023/3/16 18:00,0
2023/3/16 18:00,2023/3/16 19:00,0
2023/3/16 19:00,2023/3/16 20:00,0
2023/3/16 20:00,2023/3/16 21:00,0
2023/3/16 21:00,2023/3/16 22:00,0
2023/3/16 22:00,2023/3/16 23:00,0
2023/3/16 23:00,2023/3/17 0:00,0
2023/3/17 0:00,2023/3/17 1:00,0
2023/3/17 1:00,2023/3/17 2:00,0
2023/3/17 2:00,2023/3/17 3:00,0
2023/3/17 3:00,2023/3/17 4:00,0
2023/3/17 4:00,2023/3/17 5:00,0
2023/3/17 5:00,2023/3/17 6:00,22.6
2023/3/17 6:00,2023/3/17 7:00,64.6
2023/3/17 7:00,2023/3/17 8:00,99.3
2023/3/17 8:00,2023/3/17 9:00,150.4
2023/3/17 9:00,2023/3/17 10:00,178.9
2023/3/17 10:00,2023/3/17 11:00,135
2023/3/17 11:00,2023/3/17 12:00,128.1
2023/3/17 12:00,2023/3/17 13:00,144.2
2023/3/17 13:00,2023/3/17 14:00,104.8
2023/3/17 14:00,2023/3/17 15:00,59.3
2023/3/17 15:00,2023/3/17 16:00,17.2
2023/3/17 16:00,2023/3/17 17:00,0
2023/3/17 17:00,2023/3/17 18:00,0
2023/3/17 18:00,2023/3/17 19:00,0
2023/3/17 19:00,2023/3/17 20:00,0
2023/3/17 20:00,2023/3/17 21:00,0
2023/3/17 21:00,2023/3/17 22:00,0
2023/3/17 22:00,2023/3/17 23:00,0
2023/3/17 23:00,2023/3/18 0:00,0
2023/3/18 0:00,2023/3/18 1:00,0
2023/3/18 1:00,2023/3/18 2:00,0
2023/3/18 2:00,2023/3/18 3:00,0
2023/3/18 3:00,2023/3/18 4:00,0
2023/3/18 4:00,2023/3/18 5:00,0
2023/3/18 5:00,2023/3/18 6:00,7.8
2023/3/18 6:00,2023/3/18 7:00,33.5
2023/3/18 7:00,2023/3/18 8:00,53.6
2023/3/18 8:00,2023/3/18 9:00,77.9
2023/3/18 9:00,2023/3/18 10:00,108
2023/3/18 10:00,2023/3/18 11:00,106.7
2023/3/18 11:00,2023/3/18 12:00,84.3
2023/3/18 12:00,2023/3/18 13:00,76.8
2023/3/18 13:00,2023/3/18 14:00,55.4
2023/3/18 14:00,2023/3/18 15:00,35.9
2023/3/18 15:00,2023/3/18 16:00,10.2
2023/3/18 16:00,2023/3/18 17:00,0
2023/3/18 17:00,2023/3/18 18:00,0
2023/3/18 18:00,2023/3/18 19:00,0
2023/3/18 19:00,2023/3/18 20:00,0
2023/3/18 20:00,2023/3/18 21:00,0
2023/3/18 21:00,2023/3/18 22:00,0
2023/3/18 22:00,2023/3/18 23:00,0
2023/3/18 23:00,2023/3/19 0:00,0
2023/3/19 0:00,2023/3/19 1:00,0
2023/3/19 1:00,2023/3/19 2:00,0
2023/3/19 2:00,2023/3/19 3:00,0
2023/3/19 3:00,2023/3/19 4:00,0
2023/3/19 4:00,2023/3/19 5:00,0
2023/3/19 5:00,2023/3/19 6:00,18.8
2023/3/19 6:00,2023/3/19 7:00,54.8
2023/3/19 7:00,2023/3/19 8:00,96.4
2023/3/19 8:00,2023/3/19 9:00,136.1
2023/3/19 9:00,2023/3/19 10:00,154.1
2023/3/19 10:00,2023/3/19 11:00,156.6
2023/3/19 11:00,2023/3/19 12:00,162.3
2023/3/19 12:00,2023/3/19 13:00,139.7
2023/3/19 13:00,2023/3/19 14:00,116.1
2023/3/19 14:00,2023/3/19 15:00,82.8
2023/3/19 15:00,2023/3/19 16:00,31.5
2023/3/19 16:00,2023/3/19 17:00,0
2023/3/19 17:00,2023/3/19 18:00,0
2023/3/19 18:00,2023/3/19 19:00,0
2023/3/19 19:00,2023/3/19 20:00,0
2023/3/19 20:00,2023/3/19 21:00,0
2023/3/19 21:00,2023/3/19 22:00,0
2023/3/19 22:00,2023/3/19 23:00,0
2023/3/19 23:00,2023/3/20 0:00,0
2023/3/20 0:00,2023/3/20 1:00,0
2023/3/20 1:00,2023/3/20 2:00,0
2023/3/20 2:00,2023/3/20 3:00,0
2023/3/20 3:00,2023/3/20 4:00,0
2023/3/20 4:00,2023/3/20 5:00,0
2023/3/20 5:00,2023/3/20 6:00,14.4
2023/3/20 6:00,2023/3/20 7:00,42.5
2023/3/20 7:00,2023/3/20 8:00,65.7
2023/3/20 8:00,2023/3/20 9:00,85.5
2023/3/20 9:00,2023/3/20 10:00,103
2023/3/20 10:00,2023/3/20 11:00,106.3
2023/3/20 11:00,2023/3/20 12:00,93.7
2023/3/20 12:00,2023/3/20 13:00,80.7
2023/3/20 13:00,2023/3/20 14:00,66
2023/3/20 14:00,2023/3/20 15:00,42.2
2023/3/20 15:00,2023/3/20 16:00,14.6
2023/3/20 16:00,2023/3/20 17:00,0
2023/3/20 17:00,2023/3/20 18:00,0
2023/3/20 18:00,2023/3/20 19:00,0
2023/3/20 19:00,2023/3/20 20:00,0
2023/3/20 20:00,2023/3/20 21:00,0
2023/3/20 21:00,2023/3/20 22:00,0
2023/3/20 22:00,2023/3/20 23:00,0
2023/3/20 23:00,2023/3/21 0:00,0
2023/3/21 0:00,2023/3/21 1:00,0
2023/3/21 1:00,2023/3/21 2:00,0
2023/3/21 2:00,2023/3/21 3:00,0
2023/3/21 3:00,2023/3/21 4:00,0
2023/3/21 4:00,2023/3/21 5:00,0.3
2023/3/21 5:00,2023/3/21 6:00,52.9
2023/3/21 6:00,2023/3/21 7:00,129
2023/3/21 7:00,2023/3/21 8:00,186.4
2023/3/21 8:00,2023/3/21 9:00,245.7
2023/3/21 9:00,2023/3/21 10:00,276.1
2023/3/21 10:00,2023/3/21 11:00,273.2
2023/3/21 11:00,2023/3/21 12:00,267.6
2023/3/21 12:00,2023/3/21 13:00,226.4
2023/3/21 13:00,2023/3/21 14:00,161.7
2023/3/21 14:00,2023/3/21 15:00,104.8
2023/3/21 15:00,2023/3/21 16:00,42.3
2023/3/21 16:00,2023/3/21 17:00,0
2023/3/21 17:00,2023/3/21 18:00,0
2023/3/21 18:00,2023/3/21 19:00,0
2023/3/21 19:00,2023/3/21 20:00,0
2023/3/21 20:00,2023/3/21 21:00,0
2023/3/21 21:00,2023/3/21 22:00,0
2023/3/21 22:00,2023/3/21 23:00,0
2023/3/21 23:00,2023/3/22 0:00,0
2023/3/22 0:00,2023/3/22 1:00,0
2023/3/22 1:00,2023/3/22 2:00,0
2023/3/22 2:00,2023/3/22 3:00,0
2023/3/22 3:00,2023/3/22 4:00,0
2023/3/22 4:00,2023/3/22 5:00,0.4
2023/3/22 5:00,2023/3/22 6:00,21.4
2023/3/22 6:00,2023/3/22 7:00,45.4
2023/3/22 7:00,2023/3/22 8:00,63
2023/3/22 8:00,2023/3/22 9:00,76
2023/3/22 9:00,2023/3/22 10:00,96.7
2023/3/22 10:00,2023/3/22 11:00,100.1
2023/3/22 11:00,2023/3/22 12:00,76.7
2023/3/22 12:00,2023/3/22 13:00,65.9
2023/3/22 13:00,2023/3/22 14:00,49
2023/3/22 14:00,2023/3/22 15:00,33.2
2023/3/22 15:00,2023/3/22 16:00,11.1
2023/3/22 16:00,2023/3/22 17:00,0
2023/3/22 17:00,2023/3/22 18:00,0
2023/3/22 18:00,2023/3/22 19:00,0
2023/3/22 19:00,2023/3/22 20:00,0
2023/3/22 20:00,2023/3/22 21:00,0
2023/3/22 21:00,2023/3/22 22:00,0
2023/3/22 22:00,2023/3/22 23:00,0
2023/3/22 23:00,2023/3/23 0:00,0
2023/3/23 0:00,2023/3/23 1:00,0
2023/3/23 1:00,2023/3/23 2:00,0
2023/3/23 2:00,2023/3/23 3:00,0
2023/3/23 3:00,2023/3/23 4:00,0
2023/3/23 4:00,2023/3/23 5:00,0
2023/3/23 5:00,2023/3/23 6:00,38.7
2023/3/23 6:00,2023/3/23 7:00,92
2023/3/23 7:00,2023/3/23 8:00,137.4
2023/3/23 8:00,2023/3/23 9:00,176.6
2023/3/23 9:00,2023/3/23 10:00,197.6
2023/3/23 10:00,2023/3/23 11:00,218.9
2023/3/23 11:00,2023/3/23 12:00,208.1
2023/3/23 12:00,2023/3/23 13:00,188.4
2023/3/23 13:00,2023/3/23 14:00,156.8
2023/3/23 14:00,2023/3/23 15:00,112.4
2023/3/23 15:00,2023/3/23 16:00,48.1
2023/3/23 16:00,2023/3/23 17:00,1.8
2023/3/23 17:00,2023/3/23 18:00,0
2023/3/23 18:00,2023/3/23 19:00,0
2023/3/23 19:00,2023/3/23 20:00,0
2023/3/23 20:00,2023/3/23 21:00,0
2023/3/23 21:00,2023/3/23 22:00,0
2023/3/23 22:00,2023/3/23 23:00,0
2023/3/23 23:00,2023/3/24 0:00,0
2023/3/24 0:00,2023/3/24 1:00,0
2023/3/24 1:00,2023/3/24 2:00,0
2023/3/24 2:00,2023/3/24 3:00,0
2023/3/24 3:00,2023/3/24 4:00,0
2023/3/24 4:00,2023/3/24 5:00,0.9
2023/3/24 5:00,2023/3/24 6:00,23.2
2023/3/24 6:00,2023/3/24 7:00,49
2023/3/24 7:00,2023/3/24 8:00,65.5
2023/3/24 8:00,2023/3/24 9:00,92.5
2023/3/24 9:00,2023/3/24 10:00,111.1
2023/3/24 10:00,2023/3/24 11:00,107.7
2023/3/24 11:00,2023/3/24 12:00,102.3
2023/3/24 12:00,2023/3/24 13:00,87.4
2023/3/24 13:00,2023/3/24 14:00,67.3
2023/3/24 14:00,2023/3/24 15:00,42.2
2023/3/24 15:00,2023/3/24 16:00,20
2023/3/24 16:00,2023/3/24 17:00,0
2023/3/24 17:00,2023/3/24 18:00,0
2023/3/24 18:00,2023/3/24 19:00,0
2023/3/24 19:00,2023/3/24 20:00,0
2023/3/24 20:00,2023/3/24 21:00,0
2023/3/24 21:00,2023/3/24 22:00,0
2023/3/24 22:00,2023/3/24 23:00,0
2023/3/24 23:00,2023/3/25 0:00,0
2023/3/25 0:00,2023/3/25 1:00,0
2023/3/25 1:00,2023/3/25 2:00,0
2023/3/25 2:00,2023/3/25 3:00,0
2023/3/25 3:00,2023/3/25 4:00,0
2023/3/25 4:00,2023/3/25 5:00,0.5
2023/3/25 5:00,2023/3/25 6:00,28.8
2023/3/25 6:00,2023/3/25 7:00,64.5
2023/3/25 7:00,2023/3/25 8:00,101.2
2023/3/25 8:00,2023/3/25 9:00,141.8
2023/3/25 9:00,2023/3/25 10:00,191.3
2023/3/25 10:00,2023/3/25 11:00,206
2023/3/25 11:00,2023/3/25 12:00,208.3
2023/3/25 12:00,2023/3/25 13:00,171.7
2023/3/25 13:00,2023/3/25 14:00,123.6
2023/3/25 14:00,2023/3/25 15:00,80.1
2023/3/25 15:00,2023/3/25 16:00,36.5
2023/3/25 16:00,2023/3/25 17:00,0.3
2023/3/25 17:00,2023/3/25 18:00,0
2023/3/25 18:00,2023/3/25 19:00,0
2023/3/25 19:00,2023/3/25 20:00,0
2023/3/25 20:00,2023/3/25 21:00,0
2023/3/25 21:00,2023/3/25 22:00,0
2023/3/25 22:00,2023/3/25 23:00,0
2023/3/25 23:00,2023/3/26 0:00,0
2023/3/26 0:00,2023/3/26 1:00,0
2023/3/26 1:00,2023/3/26 2:00,0
2023/3/26 2:00,2023/3/26 3:00,0
2023/3/26 3:00,2023/3/26 4:00,0
2023/3/26 4:00,2023/3/26 5:00,1.7
2023/3/26 5:00,2023/3/26 6:00,44.3
2023/3/26 6:00,2023/3/26 7:00,97.3
2023/3/26 7:00,2023/3/26 8:00,145.9
2023/3/26 8:00,2023/3/26 9:00,201.2
2023/3/26 9:00,2023/3/26 10:00,209.7
2023/3/26 10:00,2023/3/26 11:00,207.9
2023/3/26 11:00,2023/3/26 12:00,189.5
2023/3/26 12:00,2023/3/26 13:00,142.4
2023/3/26 13:00,2023/3/26 14:00,108.4
2023/3/26 14:00,2023/3/26 15:00,76.1
2023/3/26 15:00,2023/3/26 16:00,38.1
2023/3/26 16:00,2023/3/26 17:00,1.5
2023/3/26 17:00,2023/3/26 18:00,0
2023/3/26 18:00,2023/3/26 19:00,0
2023/3/26 19:00,2023/3/26 20:00,0
2023/3/26 20:00,2023/3/26 21:00,0
2023/3/26 21:00,2023/3/26 22:00,0
2023/3/26 22:00,2023/3/26 23:00,0
2023/3/26 23:00,2023/3/27 0:00,0
2023/3/27 0:00,2023/3/27 1:00,0
2023/3/27 1:00,2023/3/27 2:00,0
2023/3/27 2:00,2023/3/27 3:00,0
2023/3/27 3:00,2023/3/27 4:00,0
2023/3/27 4:00,2023/3/27 5:00,2.3
2023/3/27 5:00,2023/3/27 6:00,29.8
2023/3/27 6:00,2023/3/27 7:00,61.4
2023/3/27 7:00,2023/3/27 8:00,87.9
2023/3/27 8:00,2023/3/27 9:00,116.9
2023/3/27 9:00,2023/3/27 10:00,126.8
2023/3/27 10:00,2023/3/27 11:00,129.4
2023/3/27 11:00,2023/3/27 12:00,113.1
2023/3/27 12:00,2023/3/27 13:00,98.9
2023/3/27 13:00,2023/3/27 14:00,76
2023/3/27 14:00,2023/3/27 15:00,51.4
2023/3/27 15:00,2023/3/27 16:00,26.4
2023/3/27 16:00,2023/3/27 17:00,0
2023/3/27 17:00,2023/3/27 18:00,0
2023/3/27 18:00,2023/3/27 19:00,0
2023/3/27 19:00,2023/3/27 20:00,0
2023/3/27 20:00,2023/3/27 21:00,0
2023/3/27 21:00,2023/3/27 22:00,0
2023/3/27 22:00,2023/3/27 23:00,0
2023/3/27 23:00,2023/3/28 0:00,0
2023/3/28 0:00,2023/3/28 1:00,0
2023/3/28 1:00,2023/3/28 2:00,0
2023/3/28 2:00,2023/3/28 3:00,0
2023/3/28 3:00,2023/3/28 4:00,0
2023/3/28 4:00,2023/3/28 5:00,2.8
2023/3/28 5:00,2023/3/28 6:00,33.5
2023/3/28 6:00,2023/3/28 7:00,66.7
2023/3/28 7:00,2023/3/28 8:00,123.5
2023/3/28 8:00,2023/3/28 9:00,160.7
2023/3/28 9:00,2023/3/28 10:00,167.5
2023/3/28 10:00,2023/3/28 11:00,164.3
2023/3/28 11:00,2023/3/28 12:00,144.2
2023/3/28 12:00,2023/3/28 13:00,138.4
2023/3/28 13:00,2023/3/28 14:00,104.5
2023/3/28 14:00,2023/3/28 15:00,77.1
2023/3/28 15:00,2023/3/28 16:00,40.1
2023/3/28 16:00,2023/3/28 17:00,0.5
2023/3/28 17:00,2023/3/28 18:00,0
2023/3/28 18:00,2023/3/28 19:00,0
2023/3/28 19:00,2023/3/28 20:00,0
2023/3/28 20:00,2023/3/28 21:00,0
2023/3/28 21:00,2023/3/28 22:00,0
2023/3/28 22:00,2023/3/28 23:00,0
2023/3/28 23:00,2023/3/29 0:00,0
2023/3/29 0:00,2023/3/29 1:00,0
2023/3/29 1:00,2023/3/29 2:00,0
2023/3/29 2:00,2023/3/29 3:00,0
2023/3/29 3:00,2023/3/29 4:00,0
2023/3/29 4:00,2023/3/29 5:00,4.1
2023/3/29 5:00,2023/3/29 6:00,36.9
2023/3/29 6:00,2023/3/29 7:00,70.9
2023/3/29 7:00,2023/3/29 8:00,112.7
2023/3/29 8:00,2023/3/29 9:00,149.9
2023/3/29 9:00,2023/3/29 10:00,160.4
2023/3/29 10:00,2023/3/29 11:00,177.7
2023/3/29 11:00,2023/3/29 12:00,171.9
2023/3/29 12:00,2023/3/29 13:00,164.5
2023/3/29 13:00,2023/3/29 14:00,133.1
2023/3/29 14:00,2023/3/29 15:00,93.5
2023/3/29 15:00,2023/3/29 16:00,62.9
2023/3/29 16:00,2023/3/29 17:00,3.1
2023/3/29 17:00,2023/3/29 18:00,0
2023/3/29 18:00,2023/3/29 19:00,0
2023/3/29 19:00,2023/3/29 20:00,0
2023/3/29 20:00,2023/3/29 21:00,0
2023/3/29 21:00,2023/3/29 22:00,0
2023/3/29 22:00,2023/3/29 23:00,0
2023/3/29 23:00,2023/3/30 0:00,0
2023/3/30 0:00,2023/3/30 1:00,0
2023/3/30 1:00,2023/3/30 2:00,0
2023/3/30 2:00,2023/3/30 3:00,0
2023/3/30 3:00,2023/3/30 4:00,0
2023/3/30 4:00,2023/3/30 5:00,14.9
2023/3/30 5:00,2023/3/30 6:00,87.9
2023/3/30 6:00,2023/3/30 7:00,160.2
2023/3/30 7:00,2023/3/30 8:00,233.2
2023/3/30 8:00,2023/3/30 9:00,279
2023/3/30 9:00,2023/3/30 10:00,290.1
2023/3/30 10:00,2023/3/30 11:00,317.6
2023/3/30 11:00,2023/3/30 12:00,297
2023/3/30 12:00,2023/3/30 13:00,268.9
2023/3/30 13:00,2023/3/30 14:00,215.2
2023/3/30 14:00,2023/3/30 15:00,156
2023/3/30 15:00,2023/3/30 16:00,90.6
2023/3/30 16:00,2023/3/30 17:00,5.9
2023/3/30 17:00,2023/3/30 18:00,0
2023/3/30 18:00,2023/3/30 19:00,0
2023/3/30 19:00,2023/3/30 20:00,0
2023/3/30 20:00,2023/3/30 21:00,0
2023/3/30 21:00,2023/3/30 22:00,0
2023/3/30 22:00,2023/3/30 23:00,0
2023/3/30 23:00,2023/3/31 0:00,0
2023/3/31 0:00,2023/3/31 1:00,0
2023/3/31 1:00,2023/3/31 2:00,0
2023/3/31 2:00,2023/3/31 3:00,0
2023/3/31 3:00,2023/3/31 4:00,0
2023/3/31 4:00,2023/3/31 5:00,16.1
2023/3/31 5:00,2023/3/31 6:00,92.9
2023/3/31 6:00,2023/3/31 7:00,161.3
2023/3/31 7:00,2023/3/31 8:00,228.2
2023/3/31 8:00,2023/3/31 9:00,279
2023/3/31 9:00,2023/3/31 10:00,305.7
2023/3/31 10:00,2023/3/31 11:00,313.1
2023/3/31 11:00,2023/3/31 12:00,296.3
2023/3/31 12:00,2023/3/31 13:00,314.9
2023/3/31 13:00,2023/3/31 14:00,255.9
2023/3/31 14:00,2023/3/31 15:00,181.6
2023/3/31 15:00,2023/3/31 16:00,112.3
2023/3/31 16:00,2023/3/31 17:00,12.3
2023/3/31 17:00,2023/3/31 18:00,0
2023/3/31 18:00,2023/3/31 19:00,0
2023/3/31 19:00,2023/3/31 20:00,0
2023/3/31 20:00,2023/3/31 21:00,0
2023/3/31 21:00,2023/3/31 22:00,0
2023/3/31 22:00,2023/3/31 23:00,0
2023/3/31 23:00,2023/4/1 0:00,0
2023/4/1 0:00,2023/4/1 1:00,0
2023/4/1 1:00,2023/4/1 2:00,0
2023/4/1 2:00,2023/4/1 3:00,0
2023/4/1 3:00,2023/4/1 4:00,0
2023/4/1 4:00,2023/4/1 5:00,27.6
2023/4/1 5:00,2023/4/1 6:00,117.7
2023/4/1 6:00,2023/4/1 7:00,204.8
2023/4/1 7:00,2023/4/1 8:00,284.7
2023/4/1 8:00,2023/4/1 9:00,350.5
2023/4/1 9:00,2023/4/1 10:00,386.8
2023/4/1 10:00,2023/4/1 11:00,393.3
2023/4/1 11:00,2023/4/1 12:00,373
2023/4/1 12:00,2023/4/1 13:00,335.8
2023/4/1 13:00,2023/4/1 14:00,265.4
2023/4/1 14:00,2023/4/1 15:00,189.2
2023/4/1 15:00,2023/4/1 16:00,120.2
2023/4/1 16:00,2023/4/1 17:00,15.5
2023/4/1 17:00,2023/4/1 18:00,0
2023/4/1 18:00,2023/4/1 19:00,0
2023/4/1 19:00,2023/4/1 20:00,0
2023/4/1 20:00,2023/4/1 21:00,0
2023/4/1 21:00,2023/4/1 22:00,0
2023/4/1 22:00,2023/4/1 23:00,0
2023/4/1 23:00,2023/4/2 0:00,0
2023/4/2 0:00,2023/4/2 1:00,0
2023/4/2 1:00,2023/4/2 2:00,0
2023/4/2 2:00,2023/4/2 3:00,0
2023/4/2 3:00,2023/4/2 4:00,0
2023/4/2 4:00,2023/4/2 5:00,31.7
2023/4/2 5:00,2023/4/2 6:00,122
2023/4/2 6:00,2023/4/2 7:00,209.5
2023/4/2 7:00,2023/4/2 8:00,287.7
2023/4/2 8:00,2023/4/2 9:00,353.5
2023/4/2 9:00,2023/4/2 10:00,390.5
2023/4/2 10:00,2023/4/2 11:00,394.8
2023/4/2 11:00,2023/4/2 12:00,373.9
2023/4/2 12:00,2023/4/2 13:00,324.2
2023/4/2 13:00,2023/4/2 14:00,250.9
2023/4/2 14:00,2023/4/2 15:00,169.6
2023/4/2 15:00,2023/4/2 16:00,103.1
2023/4/2 16:00,2023/4/2 17:00,17
2023/4/2 17:00,2023/4/2 18:00,0
2023/4/2 18:00,2023/4/2 19:00,0
2023/4/2 19:00,2023/4/2 20:00,0
2023/4/2 20:00,2023/4/2 21:00,0
2023/4/2 21:00,2023/4/2 22:00,0
2023/4/2 22:00,2023/4/2 23:00,0
2023/4/2 23:00,2023/4/3 0:00,0
2023/4/3 0:00,2023/4/3 1:00,0
2023/4/3 1:00,2023/4/3 2:00,0
2023/4/3 2:00,2023/4/3 3:00,0
2023/4/3 3:00,2023/4/3 4:00,0
2023/4/3 4:00,2023/4/3 5:00,38.2
2023/4/3 5:00,2023/4/3 6:00,127
2023/4/3 6:00,2023/4/3 7:00,211.9
2023/4/3 7:00,2023/4/3 8:00,294.7
2023/4/3 8:00,2023/4/3 9:00,360.1
2023/4/3 9:00,2023/4/3 10:00,400.8
2023/4/3 10:00,2023/4/3 11:00,412.9
2023/4/3 11:00,2023/4/3 12:00,397.5
2023/4/3 12:00,2023/4/3 13:00,351.2
2023/4/3 13:00,2023/4/3 14:00,281.9
2023/4/3 14:00,2023/4/3 15:00,199.3
2023/4/3 15:00,2023/4/3 16:00,110.5
2023/4/3 16:00,2023/4/3 17:00,23.5
2023/4/3 17:00,2023/4/3 18:00,0
2023/4/3 18:00,2023/4/3 19:00,0
2023/4/3 19:00,2023/4/3 20:00,0
2023/4/3 20:00,2023/4/3 21:00,0
2023/4/3 21:00,2023/4/3 22:00,0
2023/4/3 22:00,2023/4/3 23:00,0
2023/4/3 23:00,2023/4/4 0:00,0
2023/4/4 0:00,2023/4/4 1:00,0
2023/4/4 1:00,2023/4/4 2:00,0
2023/4/4 2:00,2023/4/4 3:00,0
2023/4/4 3:00,2023/4/4 4:00,0
2023/4/4 4:00,2023/4/4 5:00,40.9
2023/4/4 5:00,2023/4/4 6:00,128.2
2023/4/4 6:00,2023/4/4 7:00,214.8
2023/4/4 7:00,2023/4/4 8:00,282.9
2023/4/4 8:00,2023/4/4 9:00,348.9
2023/4/4 9:00,2023/4/4 10:00,391.4
2023/4/4 10:00,2023/4/4 11:00,403.7
2023/4/4 11:00,2023/4/4 12:00,378.9
2023/4/4 12:00,2023/4/4 13:00,343.8
2023/4/4 13:00,2023/4/4 14:00,270.9
2023/4/4 14:00,2023/4/4 15:00,183.1
2023/4/4 15:00,2023/4/4 16:00,102.7
2023/4/4 16:00,2023/4/4 17:00,20.8
2023/4/4 17:00,2023/4/4 18:00,0
2023/4/4 18:00,2023/4/4 19:00,0
2023/4/4 19:00,2023/4/4 20:00,0
2023/4/4 20:00,2023/4/4 21:00,0
2023/4/4 21:00,2023/4/4 22:00,0
2023/4/4 22:00,2023/4/4 23:00,0
2023/4/4 23:00,2023/4/5 0:00,0
2023/4/5 0:00,2023/4/5 1:00,0
2023/4/5 1:00,2023/4/5 2:00,0
2023/4/5 2:00,2023/4/5 3:00,0
2023/4/5 3:00,2023/4/5 4:00,0
2023/4/5 4:00,2023/4/5 5:00,34.3
2023/4/5 5:00,2023/4/5 6:00,108.1
